filepaths,users,genders,words,f0_prob,f0_std,f0_mean
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_008.wav,F014,F,hospital,"[[182.73317429]
 [181.68070865]
 [259.92076683]]",208.11,36.64
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_009.wav,F014,F,hospital,"[[200.42631018]
 [182.73317429]
 [182.73317429]
 [239.7291323 ]]",201.41,23.28
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_010.wav,F014,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_001.wav,F015,F,hospital,"[[234.25371135]
 [239.7291323 ]
 [275.37645992]]",249.79,18.23
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_002.wav,F015,F,hospital,[[278.57618025]],278.58,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_003.wav,F015,F,hospital,"[[264.46410181]
 [291.75119634]]",278.11,13.64
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_004.wav,F015,F,hospital,"[[262.94090067]
 [270.64565716]]",266.79,3.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_005.wav,F015,F,hospital,"[[262.94090067]
 [259.92076683]
 [270.64565716]]",264.5,4.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_006.wav,F015,F,hospital,"[[191.37537948]
 [302.03978006]
 [307.31934242]]",266.91,53.46
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_007.wav,F015,F,hospital,"[[275.37645992]
 [280.18995565]]",277.78,2.41
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_008.wav,F015,F,hospital,"[[249.62087232]
 [298.57055729]
 [312.6911899 ]]",286.96,27.03
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_009.wav,F015,F,hospital,"[[296.85091742]
 [312.6911899 ]
 [323.7182209 ]]",311.09,11.03
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F015_010.wav,F015,F,hospital,"[[230.2293728 ]
 [280.18995565]]",255.21,24.98
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_001.wav,F016,F,hospital,"[[182.73317429]
 [218.56644108]
 [226.27416998]]",209.19,18.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_002.wav,F016,F,hospital,"[[182.73317429]
 [218.56644108]
 [226.27416998]]",209.19,18.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_003.wav,F016,F,hospital,"[[214.81160044]
 [216.05599139]
 [182.73317429]
 [183.7917368 ]]",199.35,16.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_004.wav,F016,F,hospital,"[[211.12126572]
 [212.34427877]
 [181.68070865]
 [201.58736798]]",201.68,12.28
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_005.wav,F016,F,hospital,"[[199.27193958]
 [227.58496291]
 [241.11786904]]",222.66,17.44
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_006.wav,F016,F,hospital,"[[182.73317429]
 [235.6107293 ]
 [243.91952372]]",220.75,27.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_007.wav,F016,F,hospital,"[[203.92970037]
 [203.92970037]
 [176.50861155]
 [211.12126572]]",198.87,13.24
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_008.wav,F016,F,hospital,"[[178.55954282]
 [223.67518947]
 [231.56307799]]",211.27,23.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_009.wav,F016,F,hospital,"[[207.49432874]
 [207.49432874]
 [179.59392773]
 [180.63430477]
 [217.30759101]
 [226.27416998]
 [227.58496291]]",206.63,18.31
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F016_010.wav,F016,F,hospital,"[[199.27193958]
 [199.27193958]
 [178.55954282]
 [177.53111553]
 [203.92970037]]",191.71,11.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_001.wav,F017,F,hospital,"[[205.11105311]
 [202.75515173]
 [202.75515173]
 [200.42631018]
 [200.42631018]
 [205.11105311]
 [213.57437667]
 [213.57437667]]",205.47,4.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_002.wav,F017,F,hospital,"[[228.90334919]
 [228.90334919]
 [200.42631018]
 [198.12421766]
 [196.98310614]
 [195.84856693]
 [195.84856693]
 [202.75515173]
 [212.34427877]]",206.68,12.81
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_003.wav,F017,F,hospital,"[[198.12421766]
 [196.98310614]
 [195.84856693]
 [195.84856693]
 [196.98310614]
 [208.69633116]]",198.75,4.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_004.wav,F017,F,hospital,"[[199.27193958]
 [195.84856693]
 [194.72056219]
 [195.84856693]
 [202.75515173]]",197.69,2.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_005.wav,F017,F,hospital,"[[199.27193958]
 [195.84856693]
 [194.72056219]
 [195.84856693]
 [202.75515173]]",197.69,2.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_006.wav,F017,F,hospital,"[[199.27193958]
 [196.98310614]
 [195.84856693]
 [195.84856693]]",196.99,1.4
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_007.wav,F017,F,hospital,"[[201.58736798]
 [199.27193958]
 [198.12421766]
 [198.12421766]
 [200.42631018]]",199.51,1.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_008.wav,F017,F,hospital,"[[207.49432874]
 [205.11105311]
 [203.92970037]
 [202.75515173]
 [199.27193958]
 [208.69633116]]",204.54,3.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_009.wav,F017,F,hospital,"[[219.83258359]
 [203.92970037]
 [202.75515173]
 [200.42631018]
 [199.27193958]
 [196.98310614]]",203.87,7.49
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F017_010.wav,F017,F,hospital,[[222.38691517]],222.39,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_001.wav,F018,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_002.wav,F018,F,hospital,"[[172.47714929]
 [205.11105311]
 [211.12126572]
 [211.12126572]]",199.96,16.05
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_003.wav,F018,F,hospital,"[[nan]
 [nan]]",,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_004.wav,F018,F,hospital,[[203.92970037]],203.93,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_005.wav,F018,F,hospital,[[92.42821575]],92.43,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_006.wav,F018,F,hospital,[[198.12421766]],198.12,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_007.wav,F018,F,hospital,"[[199.27193958]
 [192.48400577]]",195.88,3.39
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_008.wav,F018,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_009.wav,F018,F,hospital,[[194.72056219]],194.72,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F018_010.wav,F018,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_001.wav,F019,F,hospital,"[[235.6107293 ]
 [236.97560837]]",236.29,0.68
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_002.wav,F019,F,hospital,"[[241.11786904]
 [242.51465064]]",241.82,0.7
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_003.wav,F019,F,hospital,"[[227.58496291]
 [231.56307799]
 [232.90450925]
 [232.90450925]]",231.24,2.18
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_004.wav,F019,F,hospital,"[[209.90529671]
 [242.51465064]
 [243.91952372]]",232.11,15.71
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_005.wav,F019,F,hospital,"[[245.33253515]
 [248.18316189]
 [252.52132715]]",248.68,2.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_006.wav,F019,F,hospital,"[[207.49432874]
 [249.62087232]
 [243.91952372]]",233.68,18.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_007.wav,F019,F,hospital,"[[199.27193958]
 [245.33253515]]",222.3,23.03
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_008.wav,F019,F,hospital,[[nan]],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_009.wav,F019,F,hospital,[[238.3483941]],238.35,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F019_010.wav,F019,F,hospital,"[[213.57437667]
 [216.05599139]]",214.82,1.24
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_001.wav,F020,F,hospital,"[[209.90529671]
 [222.38691517]
 [179.59392773]
 [175.49199675]
 [173.47629925]
 [172.47714929]
 [170.49608026]
 [169.5140951 ]
 [173.47629925]]",182.98,18.18
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_002.wav,F020,F,hospital,"[[214.81160044]
 [213.57437667]
 [212.34427877]
 [209.90529671]
 [181.68070865]
 [178.55954282]
 [176.50861155]
 [176.50861155]
 [177.53111553]
 [180.63430477]
 [182.73317429]
 [180.63430477]]",190.45,15.84
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_003.wav,F020,F,hospital,"[[213.57437667]
 [213.57437667]
 [211.12126572]
 [205.11105311]
 [182.73317429]
 [179.59392773]
 [177.53111553]
 [176.50861155]
 [176.50861155]
 [179.59392773]
 [182.73317429]
 [181.68070865]]",190.02,14.99
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_004.wav,F020,F,hospital,"[[205.11105311]
 [205.11105311]
 [203.92970037]
 [179.59392773]
 [178.55954282]
 [178.55954282]
 [178.55954282]
 [179.59392773]
 [179.59392773]
 [179.59392773]]",186.82,11.73
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_005.wav,F020,F,hospital,"[[207.49432874]
 [207.49432874]
 [202.75515173]
 [179.59392773]
 [178.55954282]
 [177.53111553]
 [177.53111553]
 [177.53111553]
 [178.55954282]
 [180.63430477]]",186.77,12.63
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_006.wav,F020,F,hospital,"[[205.11105311]
 [194.72056219]
 [179.59392773]
 [178.55954282]
 [178.55954282]
 [178.55954282]
 [179.59392773]
 [180.63430477]
 [179.59392773]
 [180.63430477]]",183.56,8.53
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_007.wav,F020,F,hospital,"[[202.75515173]
 [202.75515173]
 [201.58736798]
 [195.84856693]
 [183.7917368 ]
 [182.73317429]
 [181.68070865]
 [182.73317429]
 [182.73317429]
 [183.7917368 ]
 [183.7917368 ]]",189.47,8.71
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_008.wav,F020,F,hospital,"[[205.11105311]
 [205.11105311]
 [203.92970037]
 [181.68070865]
 [179.59392773]
 [179.59392773]
 [180.63430477]
 [182.73317429]]",189.8,11.6
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_009.wav,F020,F,hospital,"[[202.75515173]
 [202.75515173]
 [201.58736798]
 [196.98310614]
 [183.7917368 ]
 [182.73317429]
 [181.68070865]
 [182.73317429]
 [182.73317429]
 [183.7917368 ]
 [183.7917368 ]]",189.58,8.79
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F020_010.wav,F020,F,hospital,"[[205.11105311]
 [203.92970037]
 [200.42631018]
 [192.48400577]
 [182.73317429]
 [182.73317429]
 [182.73317429]
 [183.7917368 ]
 [184.8564315 ]
 [184.8564315 ]
 [183.7917368 ]]",189.77,8.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_001.wav,M001,M,hospital,"[[108.02799569]
 [108.02799569]]",108.03,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_002.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_003.wav,M001,M,hospital,"[[105.56063286]
 [115.1146864 ]
 [118.48780418]]",113.05,5.47
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_004.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_005.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_006.wav,M001,M,hospital,[[117.12685568]],117.13,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_007.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_008.wav,M001,M,hospital,[[117.12685568]],117.13,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_009.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M001_010.wav,M001,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_001.wav,M002,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_002.wav,M002,M,hospital,"[[124.81043616]
 [124.81043616]
 [124.09158095]
 [124.81043616]]",124.63,0.31
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_003.wav,M002,M,hospital,"[[125.53345566]
 [125.53345566]]",125.53,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_004.wav,M002,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_005.wav,M002,M,hospital,[[132.99806338]],133.0,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_006.wav,M002,M,hospital,[[nan]],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_007.wav,M002,M,hospital,"[[126.99208416]
 [127.72774182]
 [129.96038342]
 [132.99806338]]",129.42,2.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_008.wav,M002,M,hospital,"[[126.26066357]
 [126.26066357]
 [126.26066357]]",126.26,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_009.wav,M002,M,hospital,[[123.37686603]],123.38,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M002_010.wav,M002,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_001.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_002.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_003.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_004.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_005.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_006.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_007.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_008.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_009.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M003_010.wav,M003,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_001.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_002.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_003.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_004.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_005.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_006.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_007.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_008.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_009.wav,M004,M,hospital,[[131.47045033]],131.47,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M004_010.wav,M004,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_001.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_002.wav,M005,M,hospital,"[[99.63596979]
 [99.63596979]
 [99.06210883]]",99.44,0.27
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_003.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_004.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_005.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_006.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_007.wav,M005,M,hospital,[[nan]],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_008.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_009.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M005_010.wav,M005,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_001.wav,M006,M,hospital,[[120.55893452]],120.56,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_002.wav,M006,M,hospital,"[[119.86456615]
 [120.55893452]]",120.21,0.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_003.wav,M006,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_004.wav,M006,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_005.wav,M006,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_006.wav,M006,M,hospital,[[150.15007947]],150.15,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_007.wav,M006,M,hospital,"[[120.55893452]
 [120.55893452]]",120.56,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_008.wav,M006,M,hospital,[[121.95976186]],121.96,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_009.wav,M006,M,hospital,[[127.72774182]],127.73,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M006_010.wav,M006,M,hospital,[[122.66626757]],122.67,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_001.wav,M007,M,hospital,[[111.83759473]],111.84,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_002.wav,M007,M,hospital,"[[106.17213939]
 [106.78718833]
 [108.65379551]]",107.2,1.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_003.wav,M007,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_004.wav,M007,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_005.wav,M007,M,hospital,[[121.25732532]],121.26,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_006.wav,M007,M,hospital,"[[104.95264835]
 [105.56063286]
 [108.02799569]]",106.18,1.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_007.wav,M007,M,hospital,"[[105.56063286]
 [105.56063286]
 [106.17213939]
 [108.02799569]]",106.33,1.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_008.wav,M007,M,hospital,"[[103.74716437]
 [103.74716437]
 [104.95264835]]",104.15,0.57
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_009.wav,M007,M,hospital,"[[102.55552655]
 [104.95264835]
 [115.781539  ]]",107.76,5.75
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M007_010.wav,M007,M,hospital,[[106.17213939]],106.17,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M008_001.wav,M008,M,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_M008_002.wav,M008,M,hospital,[],,
