filepaths,users,genders,words,f0_prob,f0_mean,f0_std
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_002.wav,F020,F,mercado,"[[207.99644645]
 [206.37077175]
 [205.42516252]
 [204.04453823]
 [202.08228118]
 [199.82517691]
 [182.37493661]
 [180.13324559]
 [178.3292375 ]
 [176.58255856]
 [175.0159348 ]
 [174.01152335]
 [173.31128532]
 [172.88395478]
 [172.82974515]
 [172.9280633 ]
 [172.6542421 ]
 [172.55307861]
 [172.61473187]
 [172.77146425]
 [173.09573609]
 [172.78854685]
 [165.97534136]
 [180.53133951]
 [181.53551131]
 [181.8748865 ]
 [181.91279917]
 [181.53109852]
 [181.38370057]
 [180.80046385]]",181.87,11.95
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_003.wav,F020,F,mercado,"[[200.43258732]
 [199.22063781]
 [199.40060831]
 [200.15984899]
 [200.47947629]
 [200.03514613]
 [198.80457671]
 [196.18174616]
 [175.5541282 ]
 [174.06322376]
 [173.02512004]
 [172.09077509]
 [170.64435335]
 [169.77421808]
 [168.93871803]
 [168.95252914]
 [169.07091007]
 [169.18646525]
 [169.12438501]
 [168.99837338]
 [169.22987876]
 [170.23896052]
 [166.4097924 ]
 [167.05583835]
 [167.69026134]
 [177.26255523]
 [177.11089261]]",179.23,13.33
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_004.wav,F020,F,mercado,"[[201.71762153]
 [200.95826253]
 [201.59315709]
 [202.21209949]
 [202.25966738]
 [201.94090463]
 [200.86024142]
 [199.00359822]
 [180.09290635]
 [177.52715836]
 [176.09938664]
 [175.01587986]
 [173.74640525]
 [172.34467605]
 [171.33779479]
 [170.39734798]
 [169.76760931]
 [168.86744468]
 [168.57666157]
 [168.48170901]
 [168.5684048 ]
 [168.76531055]
 [168.68092209]
 [168.02419049]
 [166.34126179]
 [165.43341438]
 [165.52338957]
 [166.26506718]
 [166.46371359]
 [166.38431446]
 [167.13726802]
 [179.84075735]
 [181.01173721]
 [181.8448616 ]
 [182.25014753]
 [182.10366142]
 [180.77664427]]",178.6,13.0
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_005.wav,F020,F,mercado,"[[201.57777579]
 [200.09994501]
 [199.38079246]
 [198.50739329]
 [197.64461432]
 [195.62522004]
 [180.36632699]
 [178.42800947]
 [177.73487955]
 [176.69541311]
 [175.23759374]
 [173.98725971]
 [172.61966778]
 [171.3198345 ]
 [170.23854848]
 [169.5102275 ]
 [168.9492633 ]
 [168.90443724]
 [169.27645272]
 [169.88471172]
 [170.19012308]
 [169.55092355]
 [167.80905578]
 [167.01239747]
 [167.25431781]
 [167.604976  ]
 [166.22875274]
 [165.98784457]
 [165.82067643]
 [181.20709096]
 [183.63956643]
 [184.89121506]
 [186.18410211]
 [186.88013512]
 [188.03170293]]",178.12,11.35
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_006.wav,F020,F,mercado,"[[199.27079137]
 [198.41171746]
 [198.7758651 ]
 [199.43710699]
 [200.47765731]
 [201.94683199]
 [202.03701453]
 [200.01432617]
 [179.72684197]
 [177.3579469 ]
 [175.63997218]
 [174.99031935]
 [174.05570005]
 [172.9797637 ]
 [172.19747537]
 [171.44932603]
 [171.14237508]
 [170.9984808 ]
 [171.02487584]
 [171.40778111]
 [171.53221512]
 [171.56747384]
 [171.46343028]
 [184.31639523]
 [183.86422039]
 [182.98025502]]",182.66,12.23
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_007.wav,F020,F,mercado,"[[210.9703669 ]
 [209.48439831]
 [208.03697716]
 [206.75883447]
 [204.37810156]
 [201.97899406]
 [182.48782645]
 [179.96643801]
 [178.33011843]
 [177.25694916]
 [176.37721067]
 [175.17589487]
 [173.91161139]
 [172.94811667]
 [171.98537508]
 [171.46872924]
 [171.08025562]
 [171.03862774]
 [171.2573969 ]
 [171.13435542]
 [171.11261383]
 [171.12221136]
 [170.5794168 ]
 [169.24937391]
 [167.8327173 ]
 [166.84760308]
 [166.96886024]
 [167.17790022]
 [166.89777654]
 [166.77327552]
 [177.91687606]
 [178.17096774]
 [177.70911311]
 [177.82922892]]",178.89,13.65
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_008.wav,F020,F,mercado,"[[211.65045255]
 [209.66723703]
 [206.99982554]
 [204.45669805]
 [201.6662113 ]
 [178.36116325]
 [175.57045669]
 [174.50344118]
 [173.72762983]
 [173.05503765]
 [172.24142497]
 [171.64084242]
 [171.2816131 ]
 [171.11635166]
 [170.87240473]
 [171.06859774]
 [171.26446143]
 [172.03683532]
 [172.82072828]
 [173.4906052 ]
 [173.6309746 ]
 [172.57553209]
 [165.01316055]
 [164.28104533]
 [164.3915019 ]
 [164.52602626]
 [165.01453553]
 [165.68163834]
 [173.72258013]
 [173.89110985]]",177.01,13.89
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_009.wav,F020,F,mercado,"[[206.14676719]
 [203.79288562]
 [202.18209585]
 [200.54280088]
 [199.25043156]
 [181.80257834]
 [179.06165963]
 [177.51861625]
 [176.09073254]
 [175.15816374]
 [174.38269233]
 [174.02024599]
 [173.47202201]
 [173.04183985]
 [173.10338973]
 [173.54899838]
 [174.17490574]
 [174.63646409]
 [175.35918965]
 [176.36058125]
 [176.23126307]
 [175.31072308]]",181.6,11.5
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_010.wav,F020,F,mercado,"[[207.37858714]
 [207.079012  ]
 [206.33998434]
 [203.99323809]
 [175.91944661]
 [173.98897742]
 [173.32871957]
 [172.8818969 ]
 [173.0184831 ]
 [173.25363029]
 [173.29593267]
 [172.70440496]
 [172.60066183]
 [173.46157177]
 [174.92413384]
 [176.03156386]
 [175.63010083]
 [175.01564005]]",181.16,13.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_001.wav,M001,M,mercado,"[[127.55178696]
 [128.19563365]
 [129.5897248 ]
 [138.27082451]
 [140.42952101]
 [141.56935302]
 [142.32739875]
 [142.22489223]
 [141.52216058]
 [142.09045509]
 [127.08474516]
 [124.30007893]
 [122.63962833]
 [120.91634169]
 [119.71668655]
 [118.82390507]
 [118.29401033]
 [118.23375987]
 [118.21718744]
 [118.39422461]
 [118.75952107]
 [119.39649694]
 [119.80237304]
 [119.86399551]
 [120.01146532]
 [119.67481494]
 [119.25719564]
 [118.14205098]
 [117.17461632]
 [117.98445334]
 [118.43592045]
 [117.8616263 ]
 [120.13725352]
 [117.10198286]
 [116.07666128]
 [115.30006812]
 [114.19040873]]",124.04,8.95
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_002.wav,M001,M,mercado,"[[118.20096881]
 [118.74821813]
 [119.44230905]
 [120.90938563]
 [122.76952912]
 [124.99205116]
 [126.74161679]
 [128.07122736]
 [129.40651897]
 [130.23672573]
 [130.26196084]
 [129.52832412]
 [124.04937625]
 [122.54964953]
 [120.75440083]
 [119.23137421]
 [117.89315057]
 [116.41014691]
 [115.44254933]
 [114.40692157]
 [113.497489  ]
 [112.74135046]
 [112.11743027]
 [111.72117407]
 [110.99876056]
 [110.26273816]
 [109.46345491]
 [108.67680439]
 [107.12740254]
 [110.30297974]
 [110.15620493]
 [113.23797678]
 [112.2224471 ]
 [111.23848913]
 [110.63072238]]",117.56,6.95
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_003.wav,M001,M,mercado,"[[114.94532287]
 [115.92027108]
 [116.81139509]
 [118.13616214]
 [119.92424009]
 [122.21971295]
 [124.21015478]
 [125.95691788]
 [127.06914961]
 [127.58354464]
 [127.05867276]
 [116.16556304]
 [115.13879035]
 [114.23434598]
 [113.71251035]
 [113.40600871]
 [112.677392  ]
 [112.28549563]
 [112.02641735]
 [111.75726073]
 [111.30874037]
 [110.73395886]
 [110.26622332]
 [109.77532105]
 [109.40306031]
 [108.61523481]
 [107.66463808]
 [106.84718257]
 [105.58435552]
 [103.99716191]
 [103.78786401]
 [104.10058171]
 [104.38149271]
 [104.71967381]
 [110.06736271]
 [109.33068824]
 [108.99313018]
 [109.10685348]]",113.16,6.74
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_004.wav,M001,M,mercado,"[[115.9632566 ]
 [116.63331217]
 [117.6746203 ]
 [118.7495995 ]
 [120.57121623]
 [122.01393017]
 [123.38806491]
 [125.35001452]
 [126.75495924]
 [127.6200491 ]
 [127.38157336]
 [121.19518581]
 [119.30283604]
 [117.35536324]
 [115.54866648]
 [114.09818192]
 [112.3549662 ]
 [110.92928395]
 [109.87062467]
 [109.13245274]
 [108.56356765]
 [108.15683484]
 [107.7361996 ]
 [107.59936316]
 [107.25662844]
 [106.92824439]
 [106.36911454]
 [105.464346  ]
 [104.28496608]
 [101.60328877]
 [102.54440306]
 [103.02435943]
 [108.81946632]
 [108.08452793]
 [107.13659039]
 [106.38010381]
 [105.98730312]]",112.91,7.54
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_005.wav,M001,M,mercado,"[[117.61932849]
 [118.39145489]
 [119.52580256]
 [120.93971114]
 [122.77922612]
 [124.42311592]
 [125.99865482]
 [127.50294973]
 [128.74066648]
 [129.46610014]
 [129.38893363]
 [128.67173018]
 [114.79398864]
 [112.91820393]
 [111.69727222]
 [110.25377689]
 [109.05873901]
 [108.16234634]
 [107.55199588]
 [106.94299887]
 [106.11294332]
 [105.64804125]
 [105.26325609]
 [104.97504169]
 [104.54889397]
 [104.25827767]
 [103.59213938]
 [102.91060767]
 [101.6566155 ]
 [101.86547937]
 [102.41710564]
 [102.88977504]
 [102.81803151]
 [105.80168095]
 [105.61045083]]",112.43,9.47
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_006.wav,M001,M,mercado,"[[120.03002827]
 [121.1423209 ]
 [122.07142111]
 [122.76849021]
 [123.67963552]
 [124.80506875]
 [126.04187024]
 [127.24146642]
 [127.915699  ]
 [127.82706635]
 [127.29332628]
 [126.28854548]
 [115.4046936 ]
 [112.9293329 ]
 [110.85282016]
 [109.62730401]
 [108.58266833]
 [107.72176546]
 [106.83663784]
 [105.66764919]
 [104.61090588]
 [104.08516398]
 [103.78979607]
 [103.62841783]
 [103.11667169]
 [102.46356741]
 [101.74326755]
 [100.89283572]]",114.25,9.75
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_007.wav,M001,M,mercado,"[[115.59831971]
 [116.3510354 ]
 [117.64911514]
 [118.16626788]
 [118.17426645]
 [118.090223  ]
 [118.04360505]
 [118.56358784]
 [119.24915846]
 [120.0552003 ]
 [120.91988786]
 [121.71805796]
 [122.46075793]
 [122.98484917]
 [123.05600401]
 [122.79710653]
 [121.90773732]
 [121.87208727]
 [112.82553289]
 [111.47706219]
 [110.02524116]
 [108.91942745]
 [107.70159825]
 [106.75235162]
 [106.27627718]
 [105.88627081]
 [105.85222496]
 [105.33475041]
 [104.67290005]
 [104.19260181]
 [103.9315933 ]
 [103.6360878 ]
 [103.41366086]
 [103.24065173]
 [102.90122223]
 [102.30950199]
 [110.07256864]
 [121.36768908]
 [120.2821706 ]
 [119.39853675]]",113.45,7.3
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_008.wav,M001,M,mercado,"[[113.09764347]
 [112.88939993]
 [112.71233475]
 [115.41577614]
 [116.1208381 ]
 [116.32022338]
 [116.68781722]
 [117.9059999 ]
 [119.37443537]
 [120.9549395 ]
 [121.7313688 ]
 [121.95337886]
 [121.76545038]
 [120.86345486]
 [119.90357949]
 [110.52329319]
 [109.31341747]
 [108.50895663]
 [107.5491884 ]
 [106.76464341]
 [106.34507253]
 [106.1760137 ]
 [105.76655764]
 [105.57706454]
 [105.79798697]
 [106.17288923]
 [106.34170422]
 [116.4088036 ]
 [116.08500864]
 [113.17321073]]",113.27,5.71
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_009.wav,M001,M,mercado,"[[121.41014593]
 [120.16990347]
 [118.8655566 ]
 [117.63572982]
 [117.35869084]
 [117.84287761]
 [119.31569223]
 [120.84341236]
 [122.228322  ]
 [123.02785647]
 [123.34903571]
 [123.4451385 ]
 [122.99737502]
 [121.78282404]
 [119.76939877]
 [121.42789416]
 [122.04556311]
 [122.2954312 ]
 [110.36493349]
 [109.00405835]
 [107.40619887]
 [105.60799054]
 [104.17192343]
 [103.27696084]
 [102.52101347]
 [102.24949638]
 [102.02467167]
 [101.58636196]
 [101.01804955]
 [100.48564678]
 [100.02358413]
 [ 99.57742653]
 [ 99.3663938 ]
 [ 99.39853205]
 [ 99.34563594]
 [ 99.01294417]
 [ 98.22437878]
 [ 97.11512397]
 [ 96.32169871]
 [ 98.05567535]
 [ 98.94227538]
 [106.53886478]
 [106.77250099]
 [107.35869436]
 [107.62500761]]",109.76,9.64
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M001_010.wav,M001,M,mercado,"[[114.11482763]
 [113.46883571]
 [112.75847183]
 [112.66900974]
 [113.05115999]
 [114.12080334]
 [115.42584253]
 [116.09879996]
 [116.75936038]
 [117.05367454]
 [116.99231386]]",114.77,1.66
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_001.wav,M002,M,mercado,"[[142.14405423]
 [139.47220368]
 [137.81292148]
 [137.32283663]
 [136.97778096]
 [137.80586912]
 [138.85319136]
 [140.39150746]
 [141.7488643 ]
 [143.1940857 ]
 [144.25915019]
 [144.59617175]
 [144.53294078]
 [144.42513424]
 [133.82332395]
 [132.84655913]
 [132.89127269]
 [132.80146062]
 [132.72805277]
 [132.16527462]
 [131.19877533]
 [130.92062534]
 [130.12556763]
 [128.83103912]
 [127.2290684 ]
 [125.22222192]
 [123.78034303]
 [123.01381183]
 [123.0017704 ]
 [123.30174828]
 [130.72442081]]",134.46,6.83
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_002.wav,M002,M,mercado,"[[130.66462309]
 [129.56423141]
 [128.36357585]
 [127.65260338]
 [127.78987137]
 [128.72082968]
 [130.35296358]
 [131.86769256]
 [133.88179822]
 [131.01762032]
 [129.3626193 ]
 [128.8390808 ]
 [128.25344954]
 [131.43605573]
 [122.60320548]]",129.36,2.46
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_003.wav,M002,M,mercado,"[[134.91761372]
 [133.66308438]
 [133.07069251]
 [133.12678537]
 [133.01125432]
 [133.15310312]
 [133.96229553]
 [134.63206465]
 [135.20506721]
 [135.95771045]
 [136.50454686]
 [131.4478012 ]
 [129.94364014]
 [128.53243226]
 [127.37969213]
 [126.19732032]
 [125.10826324]
 [124.37057134]
 [123.96244357]
 [123.77133654]
 [123.83450815]
 [123.84817033]
 [123.67773148]
 [123.29576893]
 [122.68419375]
 [122.47924012]
 [121.99346467]
 [121.67702171]
 [128.06469496]]",128.6,5.0
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_004.wav,M002,M,mercado,"[[139.59454553]
 [137.57417988]
 [135.70380006]
 [135.10632029]
 [134.95908102]
 [135.09674996]
 [135.62555842]
 [136.34971851]
 [137.1043306 ]
 [137.32782262]
 [137.13255873]
 [127.84634848]
 [126.76415584]
 [125.11335702]
 [124.47106285]
 [124.18645846]
 [124.29189152]
 [125.33474108]
 [124.16476746]
 [122.83259491]
 [122.21581742]]",130.9,6.07
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_005.wav,M002,M,mercado,"[[146.17191816]
 [143.52878201]
 [139.98016185]
 [138.67277635]
 [137.96309994]
 [137.69568764]
 [138.10204327]
 [138.31109611]
 [138.37860519]
 [138.37587015]
 [137.96541873]
 [137.56806263]
 [124.85934703]
 [123.69047719]
 [123.55811313]
 [121.73784393]
 [121.96018742]
 [121.95867255]
 [121.45350872]
 [121.45347719]]",132.67,8.5
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_006.wav,M002,M,mercado,"[[142.05517076]
 [139.72540028]
 [138.03457419]
 [136.34645962]
 [135.44955191]
 [135.45663814]
 [135.78116233]
 [135.79644753]
 [136.16498318]
 [136.62658444]
 [137.3773388 ]
 [137.81982422]
 [137.97020754]
 [138.06941618]
 [130.1647166 ]
 [128.83792512]
 [127.02671943]
 [125.41650388]
 [124.64468721]
 [124.42910921]
 [124.20144313]
 [123.82660926]
 [123.18683061]
 [122.62380004]
 [121.84626601]
 [121.50272344]
 [121.27207106]
 [121.19595603]
 [120.73350437]
 [120.43735477]
 [121.12178319]
 [122.91526055]]",129.63,7.19
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_007.wav,M002,M,mercado,"[[143.74099575]
 [141.65095744]
 [139.74362422]
 [138.51325466]
 [137.92475678]
 [138.01578121]
 [138.41275227]
 [138.71882176]
 [138.9604502 ]
 [139.05171695]
 [139.34469623]
 [139.46311487]
 [139.64440522]
 [139.436458  ]
 [129.26408297]
 [127.65052535]
 [126.758688  ]
 [125.94026293]
 [125.30073748]
 [124.51015912]
 [123.78645808]
 [123.16935397]
 [122.86128852]
 [122.76232934]
 [122.57386001]
 [121.97195154]
 [121.73665398]
 [121.73049932]
 [119.62452047]]",131.46,8.02
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_008.wav,M002,M,mercado,"[[139.08099222]
 [138.23152382]
 [138.12513349]
 [138.83864925]
 [139.33427118]
 [139.84132866]
 [140.21800521]
 [140.58834299]
 [141.07353778]
 [141.42192296]
 [141.28638336]
 [127.4559885 ]
 [125.7161164 ]
 [124.94735806]
 [125.051656  ]
 [125.25362872]
 [125.9554771 ]
 [126.37655381]
 [126.76920323]
 [126.87896802]
 [127.07311276]
 [126.7595078 ]
 [125.9995045 ]
 [124.91830301]
 [124.35210738]
 [124.51264151]]",131.77,6.97
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_009.wav,M002,M,mercado,"[[140.05233459]
 [138.96984592]
 [138.86217238]
 [138.96041419]
 [139.46393628]
 [140.11827654]
 [140.9352686 ]
 [141.62189544]
 [141.7927763 ]
 [141.56606287]
 [141.07683087]
 [126.89154929]
 [124.7763648 ]
 [123.66631718]
 [123.13680411]
 [123.10203743]
 [123.43066921]
 [123.87563704]
 [124.37357191]
 [125.02055704]
 [125.22383825]
 [125.41059667]
 [125.14786196]
 [124.79096896]
 [124.11278193]
 [123.6129835 ]
 [123.61636073]
 [138.42561167]
 [138.74093834]]",131.41,7.86
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M002_010.wav,M002,M,mercado,"[[137.53937667]
 [136.69919881]
 [136.12760363]
 [135.75118431]
 [134.93005529]
 [134.08180311]
 [133.51366437]
 [132.86242799]
 [132.57105027]
 [132.10746873]]",134.62,1.78
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_001.wav,M003,M,mercado,"[[117.5547192 ]
 [117.85884534]
 [117.34977607]
 [117.43543691]
 [118.49608741]
 [120.11408625]
 [121.89888491]
 [123.08640087]
 [123.65840745]
 [123.98743235]
 [123.90877966]
 [123.31645637]
 [107.07519306]
 [105.81005734]
 [104.50207785]
 [103.59005528]
 [102.48651398]
 [100.90023993]
 [ 99.73808475]
 [ 98.63488735]
 [ 98.19357525]
 [ 97.91727141]
 [ 97.78790978]
 [ 97.96705547]
 [ 98.04315056]
 [ 97.8137498 ]
 [ 97.75435666]
 [ 97.63976371]
 [ 97.33054832]
 [ 96.77180719]
 [ 96.89476402]
 [ 98.01676441]
 [103.50978089]]",107.49,10.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_002.wav,M003,M,mercado,"[[118.7201671 ]
 [120.31184832]
 [121.88898544]
 [123.3639222 ]
 [124.99246034]
 [126.83031457]
 [128.48826737]
 [130.17823684]
 [131.62554342]
 [132.88702513]
 [133.88813044]
 [133.32449613]
 [116.01573081]
 [109.25168433]
 [107.17889278]
 [104.55934346]
 [102.79926773]
 [100.81177762]
 [ 99.65950506]
 [ 99.11135147]
 [ 98.93008891]
 [ 98.77944038]
 [ 98.38981482]
 [ 97.71636368]
 [ 96.79136995]
 [ 96.0109716 ]]",113.56,13.7
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_003.wav,M003,M,mercado,"[[112.85738456]
 [113.11579765]
 [113.76210993]
 [115.06097915]
 [116.99675143]
 [119.23739847]
 [121.27207439]
 [122.82590673]
 [123.84790276]
 [124.3087811 ]
 [124.46133914]
 [123.80160832]
 [104.7045581 ]
 [103.05738686]
 [101.56964329]
 [100.28369859]
 [ 99.06174181]
 [ 98.21432903]
 [ 97.85123514]
 [ 97.39089843]
 [ 97.00452422]
 [ 96.38116881]
 [ 95.80817183]
 [ 95.02752276]
 [ 94.29353026]
 [ 93.6886591 ]
 [ 93.1864829 ]
 [ 93.26951606]
 [ 93.21474374]
 [ 92.74575944]]",105.94,11.59
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_004.wav,M003,M,mercado,"[[113.16420822]
 [114.29376466]
 [115.48748667]
 [117.13696494]
 [118.92420603]
 [120.75087414]
 [122.92992233]
 [125.11247734]
 [126.70624784]
 [127.82672907]
 [127.59387259]
 [121.48245617]
 [119.73409157]
 [117.7598116 ]
 [116.04718401]
 [113.21716115]
 [110.99372214]
 [109.4710378 ]
 [108.03270512]
 [106.43391135]
 [104.40302805]
 [103.34570252]
 [102.42794308]
 [101.55707229]
 [100.42118455]
 [ 99.27579031]
 [ 98.47220425]
 [ 97.75712315]
 [ 95.40647594]
 [ 95.82609398]
 [ 95.65378269]
 [ 97.86147546]]",110.8,10.31
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_005.wav,M003,M,mercado,"[[110.47001922]
 [117.50919591]
 [118.83239746]
 [120.81030935]
 [122.47837637]
 [123.31013293]
 [123.62876165]
 [124.16365094]
 [125.06073364]
 [126.12091366]
 [126.75207794]
 [127.01442099]
 [126.85391928]
 [117.51785058]
 [115.81633998]
 [110.18657476]
 [108.4588661 ]
 [106.44748037]
 [104.40490186]
 [102.49040365]
 [100.02639152]
 [ 98.5535412 ]
 [ 97.79611978]
 [ 97.07893902]
 [ 96.25329823]
 [ 95.68765741]
 [ 95.31298551]
 [ 93.06104535]
 [ 92.72946505]
 [ 92.4589819 ]]",110.58,12.31
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_006.wav,M003,M,mercado,"[[117.29198661]
 [118.64356938]
 [119.61341493]
 [120.82447827]
 [122.24392992]
 [123.6808087 ]
 [124.48480965]
 [125.54166901]
 [126.4317866 ]
 [126.39456862]
 [125.51027813]
 [118.89414449]
 [116.95406015]
 [110.29821626]
 [107.83747656]
 [105.33015861]
 [103.08189705]
 [101.04361366]
 [100.17892202]
 [ 99.94009921]
 [ 99.36717949]
 [ 98.33186611]
 [ 97.36442877]
 [ 96.3839455 ]
 [ 95.35854519]
 [ 94.38133434]
 [ 93.45418476]]",110.7,11.7
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_007.wav,M003,M,mercado,"[[116.82291651]
 [118.54689482]
 [119.59511205]
 [120.79619234]
 [121.9401783 ]
 [122.99125382]
 [124.27787173]
 [125.41364041]
 [126.55540804]
 [127.46563923]
 [127.82183641]
 [127.63326553]
 [126.87527351]
 [105.65071932]
 [102.94338817]
 [100.58758156]
 [ 98.69576744]
 [ 97.2424487 ]
 [ 95.88089212]
 [ 94.5510384 ]
 [ 93.29456044]
 [ 92.70593121]
 [ 92.45817043]
 [ 92.1637737 ]
 [ 92.01261892]
 [ 91.22969986]]",109.85,14.33
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_M003_008.wav,M003,M,mercado,"[[107.13337467]
 [107.75133223]
 [116.44203444]
 [117.27255211]
 [117.78757297]
 [118.48618295]
 [119.62581164]
 [120.77507207]
 [121.92746586]
 [123.21332005]
 [124.16509795]
 [125.25285825]
 [125.78508468]
 [125.53531206]
 [124.58958301]
 [103.22465936]
 [101.24655201]
 [100.04512456]
 [ 99.00398528]
 [ 98.26266114]
 [ 97.80465047]
 [ 97.62821908]
 [ 97.92301554]
 [ 98.24631408]
 [ 98.24734193]
 [ 97.78755701]
 [ 97.1715112 ]
 [ 96.46236666]
 [ 95.56317241]
 [ 94.59112111]
 [ 93.62059655]
 [ 92.6974421 ]
 [ 92.77383602]
 [ 93.09786108]]",107.09,12.02
